documento,pagina,riga,sezione,capitolo,piano_gestionale,voce,anno,importo_mln
agg2024,32,18,fonti,7518,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC 3^ Valico dei Giovi,2025,50.0
agg2024,32,18,fonti,7518,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC 3^ Valico dei Giovi,2026,150.0
agg2024,32,20,fonti,7528,,DL Sblocca Italia Tunnel di Base del Brennero,2022,55.0
agg2024,32,20,fonti,7528,,DL Sblocca Italia Tunnel di Base del Brennero,2023,28.0
agg2024,32,20,fonti,7528,,DL Sblocca Italia Tunnel di Base del Brennero,2024,60.0
agg2024,32,20,fonti,7528,,DL Sblocca Italia Tunnel di Base del Brennero,2025,36.0
agg2024,32,20,fonti,7528,,DL Sblocca Italia Tunnel di Base del Brennero,2026,
agg2024,32,21,fonti,7549,,"Decreto Legge 133/2014 - Sblocca Italia, Soppr. Passaggi a livello",2022,
agg2024,32,21,fonti,7549,,"Decreto Legge 133/2014 - Sblocca Italia, Soppr. Passaggi a livello",2023,3.0
agg2024,32,21,fonti,7549,,"Decreto Legge 133/2014 - Sblocca Italia, Soppr. Passaggi a livello",2024,
agg2024,32,21,fonti,7549,,"Decreto Legge 133/2014 - Sblocca Italia, Soppr. Passaggi a livello",2025,
agg2024,32,21,fonti,7549,,"Decreto Legge 133/2014 - Sblocca Italia, Soppr. Passaggi a livello",2026,
agg2024,32,22,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2022,
agg2024,32,22,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2023,
agg2024,32,22,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2024,20.0
agg2024,32,22,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2025,
agg2024,32,22,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2026,
agg2024,32,23,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2022,
agg2024,32,23,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2023,
agg2024,32,23,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2024,
agg2024,32,23,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2025,
agg2024,32,23,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2026,48.0
agg2024,32,25,fonti,7505,,"DL 59/2021 - RISORSE PER IL RINNOVO FLOTTE, BUS, TRENI E NAVI VERDI - RINNOVO O ACQUISTO,",2022,
agg2024,32,25,fonti,7505,,"DL 59/2021 - RISORSE PER IL RINNOVO FLOTTE, BUS, TRENI E NAVI VERDI - RINNOVO O ACQUISTO,",2023,
agg2024,32,25,fonti,7505,,"DL 59/2021 - RISORSE PER IL RINNOVO FLOTTE, BUS, TRENI E NAVI VERDI - RINNOVO O ACQUISTO,",2024,
agg2024,32,25,fonti,7505,,"DL 59/2021 - RISORSE PER IL RINNOVO FLOTTE, BUS, TRENI E NAVI VERDI - RINNOVO O ACQUISTO,",2025,20.0
agg2024,32,25,fonti,7505,,"DL 59/2021 - RISORSE PER IL RINNOVO FLOTTE, BUS, TRENI E NAVI VERDI - RINNOVO O ACQUISTO,",2026,37.0
agg2024,32,26,fonti,7506,,DL 59/2021 - RISORSE PER IL RINNOVO DEL MATERIALE ROTABILE E INFRASTRUTTURE PER IL,2022,
agg2024,32,26,fonti,7506,,DL 59/2021 - RISORSE PER IL RINNOVO DEL MATERIALE ROTABILE E INFRASTRUTTURE PER IL,2023,
agg2024,32,26,fonti,7506,,DL 59/2021 - RISORSE PER IL RINNOVO DEL MATERIALE ROTABILE E INFRASTRUTTURE PER IL,2024,
agg2024,32,26,fonti,7506,,DL 59/2021 - RISORSE PER IL RINNOVO DEL MATERIALE ROTABILE E INFRASTRUTTURE PER IL,2025,10.0
agg2024,32,26,fonti,7506,,DL 59/2021 - RISORSE PER IL RINNOVO DEL MATERIALE ROTABILE E INFRASTRUTTURE PER IL,2026,10.0
agg2024,32,27,fonti,8130,,DL 59/2021 - FERROVIE TURISTICHE,2022,
agg2024,32,27,fonti,8130,,DL 59/2021 - FERROVIE TURISTICHE,2023,17.0
agg2024,32,27,fonti,8130,,DL 59/2021 - FERROVIE TURISTICHE,2024,69.0
agg2024,32,27,fonti,8130,,DL 59/2021 - FERROVIE TURISTICHE,2025,49.0
agg2024,32,27,fonti,8130,,DL 59/2021 - FERROVIE TURISTICHE,2026,31.0
agg2024,32,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2022,
agg2024,32,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2023,
agg2024,32,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2024,
agg2024,32,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2025,40.0
agg2024,32,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2026,40.0
agg2024,32,29,fonti,7006,,Risorse per il rinnovo del materiale,2022,5.0
agg2024,32,29,fonti,7006,,Risorse per il rinnovo del materiale,2023,38.0
agg2024,32,29,fonti,7006,,Risorse per il rinnovo del materiale,2024,
agg2024,32,29,fonti,7006,,Risorse per il rinnovo del materiale,2025,
agg2024,32,29,fonti,7006,,Risorse per il rinnovo del materiale,2026,
agg2024,32,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2022,15.0
agg2024,32,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2023,236.0
agg2024,32,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2024,
agg2024,32,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2025,1259.0
agg2024,32,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2026,1713.0
agg2024,32,31,fonti,7552,,Chiasso-Monza,2022,
agg2024,32,31,fonti,7552,,Chiasso-Monza,2023,
agg2024,32,31,fonti,7552,,Chiasso-Monza,2024,
agg2024,32,31,fonti,7552,,Chiasso-Monza,2025,26.0
agg2024,32,31,fonti,7552,,Chiasso-Monza,2026,26.0
agg2024,32,29,fonti,,,xxx Commissario Straordinario per il Sisma,2022,
agg2024,32,29,fonti,,,xxx Commissario Straordinario per il Sisma,2023,
agg2024,32,29,fonti,,,xxx Commissario Straordinario per il Sisma,2024,
agg2024,32,29,fonti,,,xxx Commissario Straordinario per il Sisma,2025,24.0
agg2024,32,29,fonti,,,xxx Commissario Straordinario per il Sisma,2026,8.0
agg2024,32,30,fonti,,,RISORSE UE (31+32+33+34),2022,1538.0
agg2024,32,30,fonti,,,RISORSE UE (31+32+33+34),2023,197.0
agg2024,32,30,fonti,,,RISORSE UE (31+32+33+34),2024,4200.0
agg2024,32,30,fonti,,,RISORSE UE (31+32+33+34),2025,4689.0
agg2024,32,30,fonti,,,RISORSE UE (31+32+33+34),2026,3671.0
agg2024,32,31,fonti,,,RISORSE PON- FESR,2022,152.0
agg2024,32,31,fonti,,,RISORSE PON- FESR,2023,54.0
agg2024,32,31,fonti,,,RISORSE PON- FESR,2024,425.0
agg2024,32,31,fonti,,,RISORSE PON- FESR,2025,
agg2024,32,31,fonti,,,RISORSE PON- FESR,2026,88.0
agg2024,32,32,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2022,130.0
agg2024,32,32,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2023,143.0
agg2024,32,32,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2024,22.0
agg2024,32,32,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2025,316.0
agg2024,32,32,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2026,124.0
agg2024,32,33,fonti,,,RISORSE PNRR - M3C1,2022,1255.0
agg2024,32,33,fonti,,,RISORSE PNRR - M3C1,2023,
agg2024,32,33,fonti,,,RISORSE PNRR - M3C1,2024,3732.0
agg2024,32,33,fonti,,,RISORSE PNRR - M3C1,2025,4354.0
agg2024,32,33,fonti,,,RISORSE PNRR - M3C1,2026,3436.0
agg2024,32,34,fonti,,,RISORSE PNRR - M3C2 - ZES,2022,
agg2024,32,34,fonti,,,RISORSE PNRR - M3C2 - ZES,2023,
agg2024,32,34,fonti,,,RISORSE PNRR - M3C2 - ZES,2024,21.0
agg2024,32,34,fonti,,,RISORSE PNRR - M3C2 - ZES,2025,19.0
agg2024,32,34,fonti,,,RISORSE PNRR - M3C2 - ZES,2026,23.0
agg2024,32,35,fonti,,,RISORSE DA EE.LL. e ALTRO (35+36),2022,278.0
agg2024,32,35,fonti,,,RISORSE DA EE.LL. e ALTRO (35+36),2023,315.0
agg2024,32,35,fonti,,,RISORSE DA EE.LL. e ALTRO (35+36),2024,96.0
agg2024,32,35,fonti,,,RISORSE DA EE.LL. e ALTRO (35+36),2025,377.0
agg2024,32,35,fonti,,,RISORSE DA EE.LL. e ALTRO (35+36),2026,417.0
agg2024,32,36,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2022,78.0
agg2024,32,36,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2023,70.0
agg2024,32,36,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2024,96.0
agg2024,32,36,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2025,96.0
agg2024,32,36,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2026,96.0
agg2024,32,37,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2022,200.0
agg2024,32,37,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2023,245.0
agg2024,32,37,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2024,
agg2024,32,37,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2025,281.0
agg2024,32,37,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2026,321.0
agg2024,32,38,fonti,,,TOTALE FONTI CdP-I (8+30+35),2022,6648.0
agg2024,32,38,fonti,,,TOTALE FONTI CdP-I (8+30+35),2023,3807.0
agg2024,32,38,fonti,,,TOTALE FONTI CdP-I (8+30+35),2024,7793.0
agg2024,32,38,fonti,,,TOTALE FONTI CdP-I (8+30+35),2025,11784.0
agg2024,32,38,fonti,,,TOTALE FONTI CdP-I (8+30+35),2026,10240.0
agg2025,39,1,impieghi,,,RETE CONVENZIONALE/ALTA CAPACITA',2022,3285.0
agg2025,39,1,impieghi,,,RETE CONVENZIONALE/ALTA CAPACITA',2023,3868.0
agg2025,39,1,impieghi,,,RETE CONVENZIONALE/ALTA CAPACITA',2024,5866.0
agg2025,39,1,impieghi,,,RETE CONVENZIONALE/ALTA CAPACITA',2025,6787.0
agg2025,39,1,impieghi,,,RETE CONVENZIONALE/ALTA CAPACITA',2026,7993.0
agg2025,39,2,impieghi,,,RETE AV/AC TO-MI-NA,2022,98.0
agg2025,39,2,impieghi,,,RETE AV/AC TO-MI-NA,2023,70.0
agg2025,39,2,impieghi,,,RETE AV/AC TO-MI-NA,2024,160.0
agg2025,39,2,impieghi,,,RETE AV/AC TO-MI-NA,2025,186.0
agg2025,39,2,impieghi,,,RETE AV/AC TO-MI-NA,2026,264.0
agg2025,39,3,impieghi,,,TOTALE TAB. A - SEZIONE 1 - OPERE IN CORSO,2022,3383.0
agg2025,39,3,impieghi,,,TOTALE TAB. A - SEZIONE 1 - OPERE IN CORSO,2023,3938.0
agg2025,39,3,impieghi,,,TOTALE TAB. A - SEZIONE 1 - OPERE IN CORSO,2024,6026.0
agg2025,39,3,impieghi,,,TOTALE TAB. A - SEZIONE 1 - OPERE IN CORSO,2025,6973.0
agg2025,39,3,impieghi,,,TOTALE TAB. A - SEZIONE 1 - OPERE IN CORSO,2026,8257.0
agg2025,39,4,impieghi,,,"TOTALE TAB.B: ""LOTTI COSTRUTTIVI"" (QUOTA FINANZIATA)",2022,1219.0
agg2025,39,4,impieghi,,,"TOTALE TAB.B: ""LOTTI COSTRUTTIVI"" (QUOTA FINANZIATA)",2023,1510.0
agg2025,39,4,impieghi,,,"TOTALE TAB.B: ""LOTTI COSTRUTTIVI"" (QUOTA FINANZIATA)",2024,1966.0
agg2025,39,4,impieghi,,,"TOTALE TAB.B: ""LOTTI COSTRUTTIVI"" (QUOTA FINANZIATA)",2025,1482.0
agg2025,39,4,impieghi,,,"TOTALE TAB.B: ""LOTTI COSTRUTTIVI"" (QUOTA FINANZIATA)",2026,1422.0
agg2025,39,5,impieghi,,,TOTALE IMPIEGHI CdP-I,2022,4602.0
agg2025,39,5,impieghi,,,TOTALE IMPIEGHI CdP-I,2023,5448.0
agg2025,39,5,impieghi,,,TOTALE IMPIEGHI CdP-I,2024,7992.0
agg2025,39,5,impieghi,,,TOTALE IMPIEGHI CdP-I,2025,8455.0
agg2025,39,5,impieghi,,,TOTALE IMPIEGHI CdP-I,2026,9679.0
agg2025,39,6,impieghi,,,(*) SALDO ANTICIPI/(RECUPERI) AI FORNITORI,2022,101.0
agg2025,39,6,impieghi,,,(*) SALDO ANTICIPI/(RECUPERI) AI FORNITORI,2023,2666.0
agg2025,39,6,impieghi,,,(*) SALDO ANTICIPI/(RECUPERI) AI FORNITORI,2024,772.0
agg2025,39,6,impieghi,,,(*) SALDO ANTICIPI/(RECUPERI) AI FORNITORI,2025,432.0
agg2025,39,6,impieghi,,,(*) SALDO ANTICIPI/(RECUPERI) AI FORNITORI,2026,250.0
agg2025,39,7,impieghi,,,TOTALE GENERALE,2022,4703.0
agg2025,39,7,impieghi,,,TOTALE GENERALE,2023,8114.0
agg2025,39,7,impieghi,,,TOTALE GENERALE,2024,8764.0
agg2025,39,7,impieghi,,,TOTALE GENERALE,2025,8887.0
agg2025,39,7,impieghi,,,TOTALE GENERALE,2026,9929.0
agg2025,39,8,fonti,,,RISORSE DA STATO (9+17),2022,4769.0
agg2025,39,8,fonti,,,RISORSE DA STATO (9+17),2023,3318.0
agg2025,39,8,fonti,,,RISORSE DA STATO (9+17),2024,4158.0
agg2025,39,8,fonti,,,RISORSE DA STATO (9+17),2025,7843.0
agg2025,39,8,fonti,,,RISORSE DA STATO (9+17),2026,6207.0
agg2025,39,9,fonti,,,MEF (10+11+12+13+14+15+16),2022,4684.0
agg2025,39,9,fonti,,,MEF (10+11+12+13+14+15+16),2023,2989.0
agg2025,39,9,fonti,,,MEF (10+11+12+13+14+15+16),2024,3433.0
agg2025,39,9,fonti,,,MEF (10+11+12+13+14+15+16),2025,6078.0
agg2025,39,9,fonti,,,MEF (10+11+12+13+14+15+16),2026,5692.0
agg2025,39,10,fonti,7122,,Contributi in conto impianti per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2022,4360.0
agg2025,39,10,fonti,7122,,Contributi in conto impianti per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2023,2761.0
agg2025,39,10,fonti,7122,,Contributi in conto impianti per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2024,3261.0
agg2025,39,10,fonti,7122,,Contributi in conto impianti per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2025,4644.0
agg2025,39,10,fonti,7122,,Contributi in conto impianti per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2026,2645.0
agg2025,39,10-1,fonti,,PG1,Contributi per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2022,35.0
agg2025,39,10-1,fonti,,PG1,Contributi per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2023,128.0
agg2025,39,10-1,fonti,,PG1,Contributi per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2024,139.0
agg2025,39,10-1,fonti,,PG1,Contributi per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2025,433.0
agg2025,39,10-1,fonti,,PG1,Contributi per lo sviluppo e l'ammodernamento delle infrastrutture ferroviarie,2026,
agg2025,39,10-2,fonti,,PG2,"Fondo Opere: rifinaziamento art.1 comma 84, LF 266/05",2022,2775.0
agg2025,39,10-2,fonti,,PG2,"Fondo Opere: rifinaziamento art.1 comma 84, LF 266/05",2023,1422.0
agg2025,39,10-2,fonti,,PG2,"Fondo Opere: rifinaziamento art.1 comma 84, LF 266/05",2024,207.0
agg2025,39,10-2,fonti,,PG2,"Fondo Opere: rifinaziamento art.1 comma 84, LF 266/05",2025,2267.0
agg2025,39,10-2,fonti,,PG2,"Fondo Opere: rifinaziamento art.1 comma 84, LF 266/05",2026,1881.0
agg2025,39,10-3,fonti,,PG4,Infrastruttura nazionale ferroviaria (Dl 43/2013),2022,120.0
agg2025,39,10-3,fonti,,PG4,Infrastruttura nazionale ferroviaria (Dl 43/2013),2023,83.0
agg2025,39,10-3,fonti,,PG4,Infrastruttura nazionale ferroviaria (Dl 43/2013),2024,17.0
agg2025,39,10-3,fonti,,PG4,Infrastruttura nazionale ferroviaria (Dl 43/2013),2025,139.0
agg2025,39,10-3,fonti,,PG4,Infrastruttura nazionale ferroviaria (Dl 43/2013),2026,
agg2025,39,10-4,fonti,,PG6,Tratta Cancello - Frasso Telesino,2022,
agg2025,39,10-4,fonti,,PG6,Tratta Cancello - Frasso Telesino,2023,40.0
agg2025,39,10-4,fonti,,PG6,Tratta Cancello - Frasso Telesino,2024,
agg2025,39,10-4,fonti,,PG6,Tratta Cancello - Frasso Telesino,2025,
agg2025,39,10-4,fonti,,PG6,Tratta Cancello - Frasso Telesino,2026,
agg2025,39,10-5,fonti,,PG7,"Brescia-Verona-Padova, Napoli-Bari",2022,375.0
agg2025,39,10-5,fonti,,PG7,"Brescia-Verona-Padova, Napoli-Bari",2023,435.0
agg2025,39,10-5,fonti,,PG7,"Brescia-Verona-Padova, Napoli-Bari",2024,470.0
agg2025,39,10-5,fonti,,PG7,"Brescia-Verona-Padova, Napoli-Bari",2025,620.0
agg2025,39,10-5,fonti,,PG7,"Brescia-Verona-Padova, Napoli-Bari",2026,470.0
agg2025,39,10-6,fonti,,PG8,Adeguamento tracciato e velocizzazione asse ferroviario adriatico Bologna-Lecce,2022,
agg2025,39,10-6,fonti,,PG8,Adeguamento tracciato e velocizzazione asse ferroviario adriatico Bologna-Lecce,2023,5.0
agg2025,39,10-6,fonti,,PG8,Adeguamento tracciato e velocizzazione asse ferroviario adriatico Bologna-Lecce,2024,
agg2025,39,10-6,fonti,,PG8,Adeguamento tracciato e velocizzazione asse ferroviario adriatico Bologna-Lecce,2025,
agg2025,39,10-6,fonti,,PG8,Adeguamento tracciato e velocizzazione asse ferroviario adriatico Bologna-Lecce,2026,
agg2025,39,10-7,fonti,,PG9,"Contributi in conto impianti da corrispondere a FS SpA per la nuova linea ferroviaria ""Ferrandina - Matera La Martella""",2022,
agg2025,39,10-7,fonti,,PG9,"Contributi in conto impianti da corrispondere a FS SpA per la nuova linea ferroviaria ""Ferrandina - Matera La Martella""",2023,60.0
agg2025,39,10-7,fonti,,PG9,"Contributi in conto impianti da corrispondere a FS SpA per la nuova linea ferroviaria ""Ferrandina - Matera La Martella""",2024,53.0
agg2025,39,10-7,fonti,,PG9,"Contributi in conto impianti da corrispondere a FS SpA per la nuova linea ferroviaria ""Ferrandina - Matera La Martella""",2025,96.0
agg2025,39,10-7,fonti,,PG9,"Contributi in conto impianti da corrispondere a FS SpA per la nuova linea ferroviaria ""Ferrandina - Matera La Martella""",2026,
agg2025,39,10-8,fonti,,PG10,Fondo ex art.1 comma 1072 della Legge di Bilancio 2018 (DPCM 2018),2022,
agg2025,39,10-8,fonti,,PG10,Fondo ex art.1 comma 1072 della Legge di Bilancio 2018 (DPCM 2018),2023,
agg2025,39,10-8,fonti,,PG10,Fondo ex art.1 comma 1072 della Legge di Bilancio 2018 (DPCM 2018),2024,540.0
agg2025,39,10-8,fonti,,PG10,Fondo ex art.1 comma 1072 della Legge di Bilancio 2018 (DPCM 2018),2025,
agg2025,39,10-8,fonti,,PG10,Fondo ex art.1 comma 1072 della Legge di Bilancio 2018 (DPCM 2018),2026,
agg2025,39,10-9,fonti,,PG11,Fondo ex art.1 commi 95-98 della Legge di Bilancio 2019,2022,1039.0
agg2025,39,10-9,fonti,,PG11,Fondo ex art.1 commi 95-98 della Legge di Bilancio 2019,2023,537.0
agg2025,39,10-9,fonti,,PG11,Fondo ex art.1 commi 95-98 della Legge di Bilancio 2019,2024,920.0
agg2025,39,10-9,fonti,,PG11,Fondo ex art.1 commi 95-98 della Legge di Bilancio 2019,2025,175.0
agg2025,39,10-9,fonti,,PG11,Fondo ex art.1 commi 95-98 della Legge di Bilancio 2019,2026,
agg2025,39,10-10,fonti,,PG12,Fondo ex art.1 commi 14 della Legge di Bilancio 2020,2022,16.0
agg2025,39,10-10,fonti,,PG12,Fondo ex art.1 commi 14 della Legge di Bilancio 2020,2023,6.0
agg2025,39,10-10,fonti,,PG12,Fondo ex art.1 commi 14 della Legge di Bilancio 2020,2024,314.0
agg2025,39,10-10,fonti,,PG12,Fondo ex art.1 commi 14 della Legge di Bilancio 2020,2025,94.0
agg2025,39,10-10,fonti,,PG12,Fondo ex art.1 commi 14 della Legge di Bilancio 2020,2026,
agg2025,39,10-11,fonti,,PG13,AV SALERNO-REGGIO CALABRIA,2022,
agg2025,39,10-11,fonti,,PG13,AV SALERNO-REGGIO CALABRIA,2023,44.0
agg2025,39,10-11,fonti,,PG13,AV SALERNO-REGGIO CALABRIA,2024,600.0
agg2025,39,10-11,fonti,,PG13,AV SALERNO-REGGIO CALABRIA,2025,705.0
agg2025,39,10-11,fonti,,PG13,AV SALERNO-REGGIO CALABRIA,2026,39.0
agg2025,39,10-12,fonti,,PG14,Legge 106 del 23/7/2021 (sisma cratere),2022,
agg2025,39,10-12,fonti,,PG14,Legge 106 del 23/7/2021 (sisma cratere),2023,
agg2025,39,10-12,fonti,,PG14,Legge 106 del 23/7/2021 (sisma cratere),2024,
agg2025,39,10-12,fonti,,PG14,Legge 106 del 23/7/2021 (sisma cratere),2025,8.0
agg2025,39,10-12,fonti,,PG14,Legge 106 del 23/7/2021 (sisma cratere),2026,
agg2025,39,10-13,fonti,,PG15,AV LINEA ADRIATICA,2022,
agg2025,39,10-13,fonti,,PG15,AV LINEA ADRIATICA,2023,
agg2025,39,10-13,fonti,,PG15,AV LINEA ADRIATICA,2024,
agg2025,39,10-13,fonti,,PG15,AV LINEA ADRIATICA,2025,80.0
agg2025,39,10-13,fonti,,PG15,AV LINEA ADRIATICA,2026,250.0
agg2025,39,10-14,fonti,,PG16,Versamenti società autobrennero SPA,2022,
agg2025,39,10-14,fonti,,PG16,Versamenti società autobrennero SPA,2023,
agg2025,39,10-14,fonti,,PG16,Versamenti società autobrennero SPA,2024,
agg2025,39,10-14,fonti,,PG16,Versamenti società autobrennero SPA,2025,27.0
agg2025,39,10-14,fonti,,PG16,Versamenti società autobrennero SPA,2026,5.0
agg2025,39,11,fonti,7493,,Riduzione tasso cofinanziamento nazionale,2022,
agg2025,39,11,fonti,7493,,Riduzione tasso cofinanziamento nazionale,2023,55.0
agg2025,39,11,fonti,7493,,Riduzione tasso cofinanziamento nazionale,2024,13.0
agg2025,39,11,fonti,7493,,Riduzione tasso cofinanziamento nazionale,2025,17.0
agg2025,39,11,fonti,7493,,Riduzione tasso cofinanziamento nazionale,2026,350.0
agg2025,39,12,fonti,8000,,Fondo Sviluppo e Coesione,2022,38.0
agg2025,39,12,fonti,8000,,Fondo Sviluppo e Coesione,2023,19.0
agg2025,39,12,fonti,8000,,Fondo Sviluppo e Coesione,2024,2.0
agg2025,39,12,fonti,8000,,Fondo Sviluppo e Coesione,2025,130.0
agg2025,39,12,fonti,8000,,Fondo Sviluppo e Coesione,2026,201.0
agg2025,39,13,fonti,8000,,Fondo Sviluppo e Coesione 2014-2020,2022,286.0
agg2025,39,13,fonti,8000,,Fondo Sviluppo e Coesione 2014-2020,2023,154.0
agg2025,39,13,fonti,8000,,Fondo Sviluppo e Coesione 2014-2020,2024,144.0
agg2025,39,13,fonti,8000,,Fondo Sviluppo e Coesione 2014-2020,2025,235.0
agg2025,39,13,fonti,8000,,Fondo Sviluppo e Coesione 2014-2020,2026,400.0
agg2025,39,14,fonti,8000,,Fondo Sviluppo e Coesione 2021-2027,2022,
agg2025,39,14,fonti,8000,,Fondo Sviluppo e Coesione 2021-2027,2023,
agg2025,39,14,fonti,8000,,Fondo Sviluppo e Coesione 2021-2027,2024,13.0
agg2025,39,14,fonti,8000,,Fondo Sviluppo e Coesione 2021-2027,2025,8.0
agg2025,39,14,fonti,8000,,Fondo Sviluppo e Coesione 2021-2027,2026,200.0
agg2025,39,15,fonti,8008,,DL 59/2021 - RISORSE territori colpiti dal sisma 2009-2016,2022,
agg2025,39,15,fonti,8008,,DL 59/2021 - RISORSE territori colpiti dal sisma 2009-2016,2023,
agg2025,39,15,fonti,8008,,DL 59/2021 - RISORSE territori colpiti dal sisma 2009-2016,2024,
agg2025,39,15,fonti,8008,,DL 59/2021 - RISORSE territori colpiti dal sisma 2009-2016,2025,10.0
agg2025,39,15,fonti,8008,,DL 59/2021 - RISORSE territori colpiti dal sisma 2009-2016,2026,19.0
agg2025,39,16,fonti,7492,,Fondo Opere indifferibili,2022,
agg2025,39,16,fonti,7492,,Fondo Opere indifferibili,2023,
agg2025,39,16,fonti,7492,,Fondo Opere indifferibili,2024,
agg2025,39,16,fonti,7492,,Fondo Opere indifferibili,2025,1034.0
agg2025,39,16,fonti,7492,,Fondo Opere indifferibili,2026,1877.0
agg2025,39,17,fonti,,,MIT (18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33),2022,85.0
agg2025,39,17,fonti,,,MIT (18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33),2023,330.0
agg2025,39,17,fonti,,,MIT (18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33),2024,725.0
agg2025,39,17,fonti,,,MIT (18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33),2025,1765.0
agg2025,39,17,fonti,,,MIT (18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33),2026,515.0
agg2025,39,18,fonti,7060,,Legge Obiettivo,2022,
agg2025,39,18,fonti,7060,,Legge Obiettivo,2023,
agg2025,39,18,fonti,7060,,Legge Obiettivo,2024,20.0
agg2025,39,18,fonti,7060,,Legge Obiettivo,2025,48.0
agg2025,39,18,fonti,7060,,Legge Obiettivo,2026,153.0
agg2025,39,19,fonti,7515,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC Treviglio-Brescia,2022,11.0
agg2025,39,19,fonti,7515,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC Treviglio-Brescia,2023,
agg2025,39,19,fonti,7515,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC Treviglio-Brescia,2024,
agg2025,39,19,fonti,7515,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC Treviglio-Brescia,2025,8.0
agg2025,39,19,fonti,7515,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC Treviglio-Brescia,2026,
agg2025,39,20,fonti,7518,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC 3^ Valico dei Giovi,2022,
agg2025,39,20,fonti,7518,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC 3^ Valico dei Giovi,2023,9.0
agg2025,39,20,fonti,7518,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC 3^ Valico dei Giovi,2024,250.0
